scorer,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000
bodyparts,leftear,leftear,leftear,rightear,rightear,rightear,nose,nose,nose,tailbase,tailbase,tailbase,object1,object1,object1,object2,object2,object2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
183,238.2432098388672,464.6571044921875,0.9999996423721313,244.2115936279297,481.126708984375,0.9999997615814209,257.59130859375,466.7045593261719,1.0,198.0533905029297,488.25457763671875,0.9999997615814209,461.8882141113281,425.1869812011719,0.9986258745193481,226.95947265625,132.3115692138672,0.9911666512489319
184,238.2432098388672,464.8478088378906,0.9999995231628418,244.11192321777344,481.1707458496094,0.9999998807907104,257.44720458984375,466.7045593261719,0.9999998807907104,198.12277221679688,488.12213134765625,0.9999996423721313,461.8882141113281,425.9921569824219,0.9995515942573547,226.95947265625,132.10391235351562,0.995094895362854
185,238.09625244140625,464.8951110839844,0.9999996423721313,244.0457000732422,481.1707458496094,0.9999997615814209,257.3600769042969,466.7045593261719,0.9999998807907104,198.12277221679688,488.25457763671875,0.9999996423721313,461.81817626953125,426.1109313964844,0.9999374151229858,226.6999969482422,132.10391235351562,0.9783816337585449
186,238.01116943359375,464.90618896484375,0.9999995231628418,244.01556396484375,481.1427307128906,0.9999997615814209,257.3600769042969,466.5251770019531,0.9999998807907104,198.24244689941406,488.25457763671875,0.9999997615814209,461.81817626953125,426.1807556152344,0.9996687173843384,226.6651611328125,132.21925354003906,0.973209798336029
187,237.59718322753906,464.9477233886719,0.9999991655349731,243.99949645996094,481.1427307128906,0.9999997615814209,257.22821044921875,466.38922119140625,0.9999998807907104,198.24244689941406,488.1976013183594,0.9999997615814209,461.81817626953125,426.1109313964844,0.9997214674949646,226.57496643066406,132.3814239501953,0.93424391746521
188,237.30551147460938,465.0243225097656,0.9999992847442627,243.9347686767578,481.1427307128906,0.9999997615814209,257.22821044921875,465.9899597167969,0.9999998807907104,198.26760864257812,487.9512939453125,0.9999997615814209,461.55596923828125,425.9921569824219,0.9998136162757874,226.57496643066406,132.5609130859375,0.968715250492096
189,237.30551147460938,464.9477233886719,0.9999994039535522,243.9347686767578,480.9957580566406,0.9999997615814209,257.0659484863281,465.4680480957031,0.9999998807907104,198.3017120361328,487.9512939453125,0.9999997615814209,461.4310302734375,425.609375,0.9995715022087097,226.57496643066406,132.5609130859375,0.9235149025917053
190,237.30551147460938,464.90618896484375,0.9999992847442627,244.01556396484375,480.9957580566406,0.9999997615814209,257.0659484863281,465.4530029296875,0.9999998807907104,198.46304321289062,487.7050476074219,0.9999997615814209,461.4310302734375,424.7823791503906,0.9950256943702698,226.66409301757812,132.21925354003906,0.9616759419441223
191,237.69537353515625,462.94012451171875,0.9999983310699463,247.87060546875,475.94482421875,0.9999990463256836,257.0659484863281,463.4169006347656,0.9999978542327881,198.79673767089844,487.7050476074219,0.9999997615814209,461.7873229980469,424.7823791503906,0.9970569610595703,226.84747314453125,132.21629333496094,0.979764997959137
192,237.69537353515625,456.20587158203125,0.9999992847442627,249.9971466064453,467.9331970214844,0.9999998807907104,254.2252197265625,451.6833190917969,0.9999991655349731,200.87982177734375,487.7050476074219,0.9999990463256836,461.7873229980469,424.7823791503906,0.9994426369667053,226.84747314453125,132.166015625,0.9814838767051697
193,237.69537353515625,456.20587158203125,1.0,249.9971466064453,463.6753845214844,0.9999985694885254,252.4588165283203,447.93310546875,0.9999997615814209,206.7527313232422,488.2308044433594,0.9999986886978149,462.0099792480469,425.2889099121094,0.9998905658721924,226.97030639648438,131.97752380371094,0.9934604167938232
194,236.8174285888672,455.6136474609375,0.9999997615814209,249.9971466064453,463.4338073730469,0.9999998807907104,252.3668975830078,444.8800964355469,0.9999959468841553,207.0548553466797,489.5699462890625,0.9999967813491821,462.0099792480469,425.2889099121094,0.9994933605194092,226.8031463623047,131.88121032714844,0.9964703321456909
195,226.8786163330078,455.6136474609375,0.9999996423721313,243.14776611328125,463.058837890625,0.9999997615814209,236.0001678466797,443.1428527832031,0.9999964237213135,207.0548553466797,495.7756042480469,0.9999910593032837,462.0099792480469,425.2889099121094,0.9993674159049988,226.8031463623047,131.88121032714844,0.9849069118499756
196,224.8175811767578,456.5299377441406,0.9999994039535522,237.94732666015625,456.32275390625,0.999997615814209,229.72445678710938,442.7406311035156,0.9999995231628418,207.0548553466797,497.1144714355469,0.9999969005584717,462.0099792480469,425.2889099121094,0.9995458722114563,226.55203247070312,131.88121032714844,0.9863588213920593
197,219.71710205078125,456.5299377441406,0.9999958276748657,234.10275268554688,456.309326171875,0.9999915361404419,223.66151428222656,442.5242614746094,0.9999942779541016,210.08631896972656,497.1144714355469,0.9999908208847046,461.4517822265625,425.33563232421875,0.9990479350090027,226.44346618652344,131.88121032714844,0.9670166373252869
198,210.01815795898438,455.6136474609375,0.9999997615814209,225.3856658935547,452.5547790527344,0.9999943971633911,211.0956573486328,440.4272155761719,0.9999988079071045,211.3854522705078,497.1144714355469,0.9999969005584717,461.265625,425.33563232421875,0.9994792342185974,226.00428771972656,131.76063537597656,0.9896247982978821
199,202.8714141845703,454.2099304199219,0.9999994039535522,215.54803466796875,447.149169921875,0.9999974966049194,201.05181884765625,440.6107177734375,0.9999982118606567,219.73431396484375,495.42462158203125,0.9999983310699463,461.28704833984375,425.36883544921875,0.9993715882301331,226.00428771972656,131.90310668945312,0.9817920327186584
200,201.6223602294922,452.0815734863281,0.9999992847442627,214.3734130859375,446.3082580566406,0.999998927116394,200.3732147216797,439.4969177246094,0.9999995231628418,219.73431396484375,494.9436340332031,0.9999986886978149,461.4517822265625,425.8066101074219,0.9986214637756348,226.44346618652344,131.76063537597656,0.9617284536361694
201,196.38711547851562,451.6527404785156,0.9999996423721313,209.31536865234375,445.1776123046875,0.9999239444732666,191.85708618164062,439.1700134277344,0.9999960660934448,219.73431396484375,492.983154296875,0.999997615814209,461.28704833984375,425.8066101074219,0.9990469813346863,226.3399658203125,131.76063537597656,0.9191629886627197
202,187.6212615966797,451.2570495605469,0.9999995231628418,198.80331420898438,442.1400146484375,0.9999912977218628,181.16152954101562,438.26837158203125,0.9999994039535522,218.6464385986328,487.9727478027344,0.9999982118606567,460.763427734375,425.8066101074219,0.9993809461593628,226.3399658203125,132.00270080566406,0.9813327789306641
203,175.08767700195312,449.3635559082031,0.9999996423721313,185.98348999023438,438.0787353515625,0.9999969005584717,169.09617614746094,434.4374084472656,0.9999992847442627,217.73512268066406,481.372802734375,0.9999996423721313,460.79913330078125,425.15570068359375,0.9987040758132935,226.3399658203125,132.3336639404297,0.7017174363136292
204,164.04124450683594,441.76171875,0.999998927116394,174.42922973632812,431.23138427734375,0.9999847412109375,160.64468383789062,427.64910888671875,0.999997615814209,207.4121551513672,475.3942565917969,0.9999995231628418,460.79913330078125,425.15570068359375,0.995491087436676,226.3399658203125,132.00270080566406,0.9643564820289612
205,164.04124450683594,440.9761657714844,0.9999998807907104,174.42922973632812,431.23138427734375,0.9999630451202393,160.64468383789062,425.1415710449219,0.9999951124191284,198.54696655273438,475.3942565917969,0.9999998807907104,460.79913330078125,425.15570068359375,0.9960190653800964,226.3399658203125,132.57113647460938,0.9776886701583862
206,164.04124450683594,440.77734375,0.9999998807907104,174.42922973632812,431.23138427734375,0.9999651908874512,160.64468383789062,425.0835876464844,0.9999980926513672,195.1988525390625,475.3942565917969,1.0,461.0450744628906,425.1685485839844,0.9968648552894592,226.48838806152344,132.58102416992188,0.9895443320274353
207,168.1562957763672,440.77734375,0.9999992847442627,181.6328887939453,433.5015869140625,0.9999995231628418,165.4672393798828,425.0835876464844,0.9999990463256836,195.0606689453125,477.67626953125,0.9999998807907104,461.3114013671875,425.1685485839844,0.9981389045715332,227.0003204345703,132.57113647460938,0.7754839658737183
208,170.5577850341797,440.9761657714844,0.9999980926513672,182.99832153320312,433.9815673828125,0.9999994039535522,168.37286376953125,425.1415710449219,0.9999949932098389,194.9496307373047,480.04864501953125,1.0,461.4972839355469,425.1685485839844,0.9991130232810974,227.1043701171875,131.69483947753906,0.9170343279838562
209,171.75906372070312,440.9761657714844,0.9999977350234985,183.1819610595703,433.9815673828125,0.9999990463256836,169.2548828125,425.1415710449219,0.999997615814209,195.0606689453125,480.1992492675781,1.0,461.4972839355469,425.1685485839844,0.9979212880134583,227.1043701171875,132.1182403564453,0.9522494077682495
210,171.8604736328125,441.6021423339844,0.9999982118606567,183.38446044921875,435.0257263183594,0.9999983310699463,170.65452575683594,425.9937744140625,0.9999953508377075,195.10110473632812,480.3963928222656,1.0,461.4972839355469,426.1482849121094,0.997027575969696,227.16529846191406,131.69483947753906,0.9609247446060181
211,172.44375610351562,441.629150390625,0.9999988079071045,184.299072265625,435.25140380859375,0.9999983310699463,172.08828735351562,426.54388427734375,0.9999959468841553,195.0606689453125,480.9507141113281,1.0,461.383544921875,426.26025390625,0.9878838658332825,227.1043701171875,131.43524169921875,0.9267606139183044
212,172.44375610351562,441.89276123046875,0.999997615814209,184.299072265625,435.1922912597656,0.9999982118606567,172.08828735351562,426.6197509765625,0.9999971389770508,195.01441955566406,480.9507141113281,1.0,461.383544921875,426.43939208984375,0.9984989166259766,226.6976776123047,131.62313842773438,0.8696506023406982
213,171.75906372070312,441.89276123046875,0.9999971389770508,183.6741180419922,435.0257263183594,0.9999964237213135,169.80946350097656,426.9172668457031,0.9999924898147583,195.10110473632812,480.9507141113281,1.0,461.383544921875,426.43939208984375,0.9972243309020996,226.6944122314453,131.62313842773438,0.9541540741920471
214,171.6897430419922,442.2867736816406,0.9999963045120239,183.6741180419922,435.1922912597656,0.9999994039535522,169.80946350097656,427.00933837890625,0.9999984502792358,195.10110473632812,480.29803466796875,0.9999998807907104,461.39056396484375,426.43939208984375,0.9974732995033264,226.5079345703125,131.62313842773438,0.8965059518814087
215,170.63726806640625,442.7589416503906,0.9999988079071045,182.78317260742188,435.5572509765625,0.9999992847442627,169.80946350097656,427.9663391113281,0.9999997615814209,196.14146423339844,479.56671142578125,1.0,461.51544189453125,425.30902099609375,0.9954580068588257,226.5079345703125,131.91281127929688,0.953606128692627
216,170.63726806640625,442.7589416503906,0.9999967813491821,182.78317260742188,435.1922912597656,0.9999994039535522,169.80946350097656,427.9663391113281,0.999996542930603,196.14146423339844,479.56671142578125,0.9999998807907104,461.5345764160156,425.199951171875,0.9988634586334229,226.5079345703125,131.9744110107422,0.8976766467094421
217,170.63726806640625,442.7589416503906,0.9999934434890747,182.78317260742188,434.9916687011719,0.9999992847442627,169.81378173828125,427.9663391113281,0.9999983310699463,196.14146423339844,479.56671142578125,0.9999998807907104,461.62542724609375,425.1852722167969,0.9996097683906555,226.54698181152344,131.9744110107422,0.9818992614746094
218,171.06752014160156,442.7589416503906,0.9999995231628418,183.7261962890625,435.7284851074219,0.9999995231628418,170.98519897460938,428.0970153808594,0.999994158744812,195.7677459716797,479.4723815917969,1.0,461.66912841796875,425.1852722167969,0.999701201915741,226.80386352539062,131.97267150878906,0.9851122498512268
219,171.06752014160156,442.7589416503906,0.9999983310699463,183.7261962890625,435.7284851074219,0.9999572038650513,170.98519897460938,428.0970153808594,0.9999672174453735,195.35853576660156,479.92205810546875,1.0,461.66912841796875,425.30902099609375,0.9992467164993286,226.80386352539062,132.29397583007812,0.9682669639587402
220,171.06752014160156,442.9283447265625,0.9999942779541016,183.7261962890625,435.7284851074219,0.9999974966049194,170.98519897460938,428.0970153808594,0.9999967813491821,195.35853576660156,479.92205810546875,0.9999997615814209,461.66912841796875,425.24066162109375,0.9996174573898315,226.80386352539062,132.36097717285156,0.9863982796669006
221,169.76687622070312,442.9840087890625,0.9999961853027344,182.193115234375,436.0884094238281,0.9999994039535522,168.42376708984375,429.0605163574219,0.9999974966049194,195.35853576660156,479.4723815917969,0.9999998807907104,461.21319580078125,425.24066162109375,0.9995056390762329,226.78033447265625,131.97267150878906,0.9840355515480042
222,165.53530883789062,445.5709533691406,0.9999992847442627,176.43051147460938,436.0884094238281,0.9999780654907227,159.49473571777344,432.6222229003906,0.9999978542327881,196.16522216796875,478.8011169433594,0.9999997615814209,461.01129150390625,425.7087707519531,0.9973630309104919,226.56875610351562,131.9011688232422,0.962451159954071
223,161.09117126464844,445.5709533691406,0.9999997615814209,170.06723022460938,436.0884094238281,0.9999845027923584,155.7133026123047,432.6222229003906,0.9999992847442627,196.16522216796875,475.03729248046875,0.9999996423721313,461.01129150390625,425.7087707519531,0.9935209155082703,226.3326873779297,131.85548400878906,0.9756426811218262
224,150.2546844482422,445.5709533691406,0.9999996423721313,161.63873291015625,435.7735290527344,0.9999969005584717,147.98117065429688,432.6222229003906,0.9999994039535522,196.16522216796875,468.8375549316406,1.0,461.01129150390625,425.7087707519531,0.9956967830657959,226.1358642578125,131.85548400878906,0.9778162240982056
225,150.2546844482422,442.78948974609375,0.9999994039535522,161.63873291015625,432.3630676269531,0.9999951124191284,147.98117065429688,430.0965576171875,0.9999980926513672,195.63446044921875,468.8375549316406,0.9999998807907104,461.1095275878906,425.7087707519531,0.9990410208702087,226.3326873779297,131.85548400878906,0.9573586583137512
226,150.2546844482422,438.9844970703125,0.9999994039535522,161.63873291015625,428.9258117675781,0.9999818801879883,147.98117065429688,425.1625061035156,0.9999973773956299,192.1488494873047,468.8375549316406,0.9999998807907104,461.2364196777344,425.7087707519531,0.9984567165374756,226.1358642578125,131.86911010742188,0.9947760105133057
227,154.29864501953125,435.0163879394531,0.9999997615814209,167.8933563232422,428.7635498046875,0.9999979734420776,154.984619140625,419.6087951660156,0.9999988079071045,188.0913848876953,468.697509765625,0.9999997615814209,461.4737854003906,425.6956787109375,0.9900326728820801,226.0922393798828,132.23495483398438,0.9899550676345825
228,154.29864501953125,426.8501892089844,0.9999938011169434,167.8933563232422,422.3272399902344,0.9999995231628418,154.984619140625,411.1511535644531,0.999994158744812,183.50521850585938,468.697509765625,1.0,461.5578918457031,424.7705383300781,0.997099757194519,226.0922393798828,132.74085998535156,0.9398934245109558
229,154.29864501953125,422.3976745605469,0.9999998807907104,167.8933563232422,417.1694030761719,0.9999996423721313,154.984619140625,406.81658935546875,0.9999996423721313,179.9796142578125,468.55218505859375,1.0,461.2364196777344,424.7705383300781,0.998230516910553,226.03353881835938,132.92877197265625,0.9531688094139099
230,150.8658905029297,419.87060546875,1.0,165.64450073242188,416.07574462890625,0.9999990463256836,154.02737426757812,406.281005859375,0.9999992847442627,176.6188507080078,465.7606201171875,0.9999997615814209,461.2364196777344,424.5664367675781,0.9991312623023987,226.03353881835938,132.92877197265625,0.955485463142395
231,150.8658905029297,418.1732482910156,0.9999998807907104,165.64450073242188,415.2842712402344,0.999998927116394,154.02737426757812,404.63873291015625,0.9999984502792358,173.39894104003906,464.86328125,0.9999997615814209,461.3736572265625,424.5664367675781,0.9992979764938354,225.92872619628906,132.92877197265625,0.9524199366569519
232,150.80223083496094,415.4458923339844,0.9999998807907104,164.99078369140625,414.2381286621094,0.9999997615814209,154.02737426757812,401.5418701171875,0.9999994039535522,172.09854125976562,462.2904968261719,0.9999996423721313,461.1669006347656,425.205078125,0.9951102137565613,226.03353881835938,132.36416625976562,0.9366261959075928
233,150.80223083496094,413.5957336425781,0.9999995231628418,165.60140991210938,413.0096740722656,0.9999996423721313,157.1754913330078,398.916748046875,0.9999947547912598,168.9536590576172,462.1895446777344,0.9999990463256836,461.1669006347656,425.4908752441406,0.9994350075721741,226.0326690673828,132.05796813964844,0.9712806344032288
234,150.80223083496094,408.679931640625,0.9999995231628418,165.64450073242188,412.20660400390625,0.9999997615814209,157.59494018554688,393.5308837890625,0.9999799728393555,166.31089782714844,457.9088439941406,0.9999998807907104,461.3736572265625,425.9364929199219,0.9995515942573547,226.05917358398438,132.05796813964844,0.9741290211677551
235,153.0167694091797,408.679931640625,0.9999986886978149,166.5406951904297,412.20660400390625,0.9999984502792358,158.46815490722656,393.5308837890625,0.9999164342880249,161.9466552734375,457.4425354003906,0.9999998807907104,461.3736572265625,425.9364929199219,0.9995415210723877,226.05917358398438,132.04379272460938,0.986264169216156
236,153.25537109375,407.218505859375,0.9999973773956299,168.155517578125,412.20660400390625,0.9999991655349731,164.0421600341797,393.5308837890625,0.999963641166687,161.60830688476562,456.6644287109375,0.9999998807907104,461.17926025390625,425.9364929199219,0.9990032315254211,226.2227325439453,132.1270294189453,0.9775646924972534
237,156.30323791503906,407.10992431640625,0.9999986886978149,168.40370178222656,412.20660400390625,0.9999980926513672,169.11328125,395.20440673828125,0.9999672174453735,159.98703002929688,456.6644287109375,0.9999996423721313,461.4233093261719,425.8098449707031,0.9993147850036621,226.30833435058594,132.1270294189453,0.9483398199081421
238,159.02352905273438,406.7263488769531,0.9999991655349731,171.48947143554688,412.20660400390625,0.9999988079071045,174.54718017578125,395.20440673828125,0.9999756813049316,157.28358459472656,456.26080322265625,0.9999995231628418,461.4233093261719,425.8807067871094,0.9982086420059204,226.59840393066406,132.1270294189453,0.9494214057922363
239,162.23190307617188,399.2815246582031,0.9999995231628418,173.4023895263672,411.75103759765625,0.9999974966049194,180.36375427246094,395.20440673828125,0.9999980926513672,156.2393798828125,450.80853271484375,0.9999998807907104,461.17926025390625,425.8807067871094,0.9991642236709595,226.75001525878906,131.92352294921875,0.9185600280761719
240,165.43927001953125,396.328125,0.9999980926513672,176.68226623535156,409.31597900390625,0.9999995231628418,184.59193420410156,392.4173889160156,0.9999951124191284,154.75538635253906,446.61285400390625,0.9999996423721313,461.5460205078125,425.8807067871094,0.9980679154396057,226.80738830566406,132.06072998046875,0.9050939679145813
241,166.37953186035156,396.328125,0.9999945163726807,178.31455993652344,409.31597900390625,0.9999997615814209,186.10752868652344,391.6629638671875,0.9999918937683105,151.0545196533203,440.7292785644531,0.9999996423721313,461.58843994140625,425.8807067871094,0.9985116124153137,226.80738830566406,132.01646423339844,0.9562888741493225
242,166.81333923339844,395.5231018066406,0.9999973773956299,178.31455993652344,409.31597900390625,0.9999995231628418,188.0863037109375,391.6629638671875,0.9999969005584717,147.16627502441406,439.0007019042969,0.9999998807907104,461.58843994140625,426.03729248046875,0.9928944706916809,226.75001525878906,131.92352294921875,0.9854726195335388
243,167.12966918945312,396.328125,0.999997615814209,178.35311889648438,409.6243896484375,0.9999995231628418,188.2022705078125,392.4173889160156,0.9999971389770508,146.87588500976562,438.7571105957031,0.9999997615814209,461.6917419433594,426.03729248046875,0.9973892569541931,226.61529541015625,132.01646423339844,0.9809398055076599
244,167.87716674804688,396.5564880371094,0.9999853372573853,178.35311889648438,411.35626220703125,0.999998927116394,189.891357421875,393.4746398925781,0.999995231628418,146.78463745117188,438.19146728515625,0.9999997615814209,461.7725524902344,425.2821044921875,0.9960278272628784,226.61529541015625,132.01646423339844,0.9369915723800659
245,170.7141571044922,399.34246826171875,0.9999945163726807,179.6397705078125,413.5263366699219,0.9999991655349731,192.16934204101562,399.38568115234375,0.9999994039535522,146.78463745117188,437.8743896484375,0.9999997615814209,461.83355712890625,426.03729248046875,0.9990242719650269,226.61529541015625,132.01646423339844,0.9622071981430054
246,171.03553771972656,399.49462890625,0.9999949932098389,180.29580688476562,413.8713073730469,0.9999994039535522,192.16934204101562,399.39544677734375,0.9999992847442627,146.61610412597656,437.8384094238281,0.9999997615814209,461.86309814453125,425.9347839355469,0.9944190382957458,226.79888916015625,132.2608642578125,0.9331234097480774
247,171.12327575683594,399.49462890625,0.999995231628418,180.38336181640625,413.8713073730469,0.9999994039535522,192.16934204101562,399.39544677734375,0.9999995231628418,146.61610412597656,437.6044616699219,0.9999996423721313,461.86309814453125,425.9347839355469,0.9991325736045837,226.79888916015625,132.2608642578125,0.8407320976257324
248,171.40391540527344,399.49462890625,0.9999971389770508,180.5729217529297,413.8713073730469,0.9999994039535522,191.63002014160156,399.39544677734375,0.9999995231628418,146.61610412597656,437.4372253417969,0.9999998807907104,461.98046875,426.0972900390625,0.9985062479972839,226.79888916015625,132.2608642578125,0.9645315408706665
249,171.45150756835938,399.2582702636719,0.9999972581863403,180.5729217529297,413.87188720703125,0.9999996423721313,191.63002014160156,399.42401123046875,0.9999991655349731,146.61610412597656,437.16546630859375,0.9999998807907104,461.98046875,426.0972900390625,0.9977715015411377,226.54750061035156,132.2608642578125,0.9536995887756348
250,171.8263702392578,399.098876953125,0.9999970197677612,180.9972381591797,413.87188720703125,0.9999995231628418,191.58676147460938,399.5403137207031,0.9999992847442627,146.61610412597656,437.16546630859375,0.9999998807907104,461.6652526855469,425.9347839355469,0.9994609951972961,226.4410400390625,132.1516876220703,0.9629013538360596
251,171.95843505859375,399.098876953125,0.9999960660934448,181.07568359375,413.87188720703125,0.9999994039535522,191.55429077148438,399.5403137207031,0.9999988079071045,146.64878845214844,437.6044616699219,0.9999998807907104,461.6652526855469,425.7185974121094,0.9987555742263794,226.4410400390625,132.07806396484375,0.959242582321167
252,171.95843505859375,399.02801513671875,0.9999978542327881,181.07568359375,413.87188720703125,0.9999996423721313,191.55429077148438,399.5403137207031,0.9999985694885254,146.65191650390625,437.4538269042969,0.9999998807907104,461.9944763183594,425.0547180175781,0.9976728558540344,226.54750061035156,132.07806396484375,0.9777788519859314
253,171.96437072753906,398.8497009277344,0.9999982118606567,181.10317993164062,413.5302734375,0.9999997615814209,191.33181762695312,399.5403137207031,0.9999995231628418,146.67831420898438,437.78668212890625,0.9999998807907104,461.6652526855469,425.0547180175781,0.9990909099578857,226.4410400390625,132.04385375976562,0.9854170680046082
254,171.9869842529297,398.9039306640625,0.9999971389770508,181.2445831298828,413.5088195800781,0.9999996423721313,191.33181762695312,399.3224182128906,0.9999991655349731,146.67831420898438,437.83990478515625,0.9999998807907104,461.6226806640625,425.0547180175781,0.9992897510528564,226.4410400390625,132.07806396484375,0.9784318804740906
255,171.96437072753906,399.02801513671875,0.9999971389770508,181.2445831298828,413.3682861328125,0.9999995231628418,191.4254150390625,399.3224182128906,0.9999990463256836,146.78196716308594,437.9305114746094,0.9999998807907104,462.0819091796875,425.3294677734375,0.9964202642440796,226.43919372558594,132.04385375976562,0.954533576965332
256,171.82460021972656,399.02801513671875,0.9999961853027344,180.95675659179688,413.3682861328125,0.9999995231628418,191.49700927734375,399.1991882324219,0.999998927116394,146.84410095214844,437.78668212890625,0.9999997615814209,461.91644287109375,425.5202941894531,0.9981022477149963,226.43919372558594,131.7501220703125,0.9825615286827087
257,171.96437072753906,399.0614013671875,0.9999955892562866,181.21200561523438,413.3682861328125,0.9999996423721313,191.4254150390625,399.07537841796875,0.999998927116394,146.84410095214844,437.78668212890625,0.9999998807907104,461.91644287109375,425.5202941894531,0.999305009841919,226.43919372558594,131.6596221923828,0.9197012782096863
258,171.73939514160156,399.19561767578125,0.9999966621398926,180.93569946289062,413.828857421875,0.9999996423721313,191.4254150390625,398.8230285644531,0.9999980926513672,146.94252014160156,437.6786804199219,0.9999997615814209,461.91644287109375,425.3294677734375,0.9981036186218262,226.3392333984375,131.6596221923828,0.9463860392570496
259,171.62339782714844,399.19561767578125,0.9999967813491821,180.8773193359375,413.828857421875,0.9999996423721313,191.4254150390625,398.65380859375,0.9999988079071045,146.94252014160156,437.65704345703125,0.9999997615814209,461.91644287109375,424.830810546875,0.9969835877418518,226.11705017089844,131.6596221923828,0.9876351952552795
260,171.62339782714844,399.0614013671875,0.9999979734420776,180.8773193359375,413.828857421875,0.9999996423721313,191.21144104003906,398.2353820800781,0.9999978542327881,146.92420959472656,437.65704345703125,0.9999997615814209,461.0067138671875,424.4297180175781,0.9942175149917603,226.74032592773438,131.24853515625,0.9786767363548279
261,171.29135131835938,398.2985534667969,0.9999936819076538,180.8150634765625,413.4581604003906,0.9999996423721313,191.13055419921875,397.6910400390625,0.999997615814209,146.94252014160156,437.6786804199219,0.9999997615814209,460.9665222167969,424.4297180175781,0.9925858378410339,226.24440002441406,131.7515411376953,0.8800822496414185
262,167.37075805664062,397.0460510253906,0.9999947547912598,178.9157257080078,412.0325622558594,0.9999994039535522,187.3517303466797,393.5837707519531,0.9999984502792358,146.94252014160156,437.9945068359375,0.9999995231628418,460.9665222167969,424.3458251953125,0.9896411299705505,226.24440002441406,131.77554321289062,0.9844925403594971
263,158.5370635986328,396.9613952636719,0.9999964237213135,172.87188720703125,404.9355163574219,0.9999998807907104,171.35008239746094,385.1809997558594,0.9998551607131958,147.64987182617188,437.9945068359375,0.9999992847442627,460.9665222167969,424.27178955078125,0.9980453252792358,226.6717987060547,131.7515411376953,0.9038668274879456
264,152.88368225097656,393.4850769042969,0.9999985694885254,167.52125549316406,395.7527160644531,0.9999992847442627,157.4659423828125,378.72869873046875,0.9999951124191284,150.64553833007812,437.9945068359375,0.9999997615814209,460.98272705078125,424.4297180175781,0.9945477843284607,226.6717987060547,131.73760986328125,0.9862781167030334
265,149.36587524414062,385.72430419921875,0.9999998807907104,162.2085723876953,384.24169921875,0.9999980926513672,154.74429321289062,372.0384216308594,0.9999966621398926,157.78260803222656,436.3326721191406,0.9999998807907104,461.3298034667969,425.0664367675781,0.9925202131271362,226.6717987060547,131.73760986328125,0.9950177073478699
266,149.0972900390625,382.9349060058594,0.9999997615814209,161.9112091064453,382.05926513671875,0.9999990463256836,152.00128173828125,369.0163879394531,0.9999929666519165,157.78260803222656,433.19403076171875,0.9999998807907104,461.3298034667969,425.0664367675781,0.992972731590271,226.7459259033203,131.73760986328125,0.9095340371131897
267,145.15032958984375,373.9409484863281,0.9999998807907104,158.59698486328125,370.0458984375,0.9999953508377075,146.9198760986328,359.5223388671875,0.9999985694885254,157.78260803222656,424.0486755371094,0.9999998807907104,461.4644775390625,425.3874206542969,0.9969653487205505,226.6717987060547,131.73760986328125,0.9822396039962769
268,141.79803466796875,363.82232666015625,0.9999940395355225,154.47268676757812,360.7919616699219,0.999994158744812,143.9573974609375,349.71630859375,0.9999966621398926,156.65185546875,413.8477783203125,0.9999997615814209,461.6278381347656,425.3874206542969,0.9970736503601074,226.5160675048828,131.7569580078125,0.979040265083313
269,140.30227661132812,359.56048583984375,0.9999988079071045,152.98377990722656,353.0990295410156,0.9999994039535522,142.2205352783203,345.11279296875,0.9999969005584717,156.60476684570312,408.69708251953125,0.9999994039535522,461.6805725097656,425.0664367675781,0.9982278943061829,226.7459259033203,131.9567108154297,0.9069044589996338
270,140.30227661132812,354.4130859375,0.9999997615814209,152.98377990722656,353.0990295410156,0.9999990463256836,142.2205352783203,342.0267028808594,0.9999998807907104,154.7260284423828,402.1324157714844,0.9999998807907104,461.698486328125,425.3874206542969,0.9987776875495911,226.7459259033203,132.23883056640625,0.9207426309585571
