scorer,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000
bodyparts,leftear,leftear,leftear,rightear,rightear,rightear,nose,nose,nose,tailbase,tailbase,tailbase,object1,object1,object1,object2,object2,object2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
854,144.62393188476562,71.10859680175781,0.9979776740074158,136.07579040527344,62.24728775024414,0.9911816120147705,126.75471496582031,78.28304290771484,0.9999972581863403,179.84722900390625,85.98312377929688,1.0,223.87835693359375,131.14427185058594,0.9968673586845398,225.7646942138672,131.90859985351562,0.924346387386322
855,144.67221069335938,76.03349304199219,0.9981744289398193,135.259033203125,63.231109619140625,0.9858967661857605,126.0169677734375,78.63351440429688,0.9999977350234985,180.52622985839844,86.1871337890625,1.0,223.54083251953125,130.80201721191406,0.9974653720855713,225.97425842285156,131.2350311279297,0.9024177193641663
856,143.85780334472656,70.29264068603516,0.9967390894889832,135.45822143554688,62.59888458251953,0.9828680753707886,126.1070785522461,78.27417755126953,0.9999964237213135,180.1387176513672,86.3012924194336,1.0,461.1325988769531,424.4232482910156,0.9940806031227112,225.68748474121094,131.03927612304688,0.9803597331047058
857,143.19810485839844,79.60443115234375,0.9984317421913147,135.4279327392578,63.87803649902344,0.9861499667167664,125.78937530517578,78.920654296875,0.9999983310699463,179.91746520996094,85.94227600097656,1.0,223.34974670410156,131.5979766845703,0.9960380792617798,225.94168090820312,131.4873046875,0.9454803466796875
858,144.11953735351562,76.67774963378906,0.9996469020843506,135.15719604492188,63.257450103759766,0.9961211085319519,125.6749038696289,78.69329833984375,0.9999988079071045,180.65675354003906,86.5874252319336,1.0,461.2606201171875,425.1551818847656,0.9994334578514099,226.62588500976562,131.7132110595703,0.9329268932342529
859,144.8616485595703,76.39374542236328,0.9995248317718506,135.5331268310547,63.0133056640625,0.997829258441925,125.41593933105469,78.72168731689453,0.9999995231628418,180.2277374267578,86.50686645507812,1.0,460.6842346191406,425.11328125,0.9979436993598938,226.3517303466797,131.63812255859375,0.8393915295600891
860,143.1081085205078,76.39181518554688,0.9993757605552673,135.00978088378906,64.37286376953125,0.9904695153236389,125.78192138671875,78.85314178466797,0.9999992847442627,180.03176879882812,86.38438415527344,1.0,223.7502899169922,132.55130004882812,0.999620795249939,225.6880645751953,131.5476531982422,0.45282283425331116
861,144.3404541015625,76.08573150634766,0.9989435076713562,135.3818359375,62.86822509765625,0.9934032559394836,126.16940307617188,79.09498596191406,0.9999980926513672,179.98834228515625,86.17926025390625,1.0,461.8961181640625,425.88232421875,0.9996821880340576,226.59547424316406,131.73902893066406,0.5851923823356628
862,143.59657287597656,76.39974975585938,0.9993863105773926,134.44717407226562,63.16960906982422,0.9914713501930237,126.08592224121094,78.9556655883789,0.9999984502792358,180.2535400390625,86.30403900146484,1.0,223.9279327392578,132.9120635986328,0.9993076324462891,226.31863403320312,131.77549743652344,0.6601446270942688
863,144.36541748046875,76.1534423828125,0.9974595904350281,135.1044921875,63.786102294921875,0.9820970892906189,125.86055755615234,78.20468139648438,0.999996542930603,179.55496215820312,85.8923110961914,1.0,461.6643371582031,425.35906982421875,0.9993390440940857,225.68472290039062,131.24049377441406,0.7624905109405518
864,143.9714813232422,74.65130615234375,0.9990251064300537,134.8944854736328,63.642066955566406,0.9919337034225464,125.77195739746094,78.45266723632812,0.999997615814209,180.31842041015625,86.20323944091797,1.0,224.20777893066406,133.0146026611328,0.999038577079773,463.19024658203125,423.1111145019531,0.861579418182373
865,142.4386444091797,74.96737670898438,0.9993341565132141,133.3776397705078,65.36923217773438,0.9917388558387756,125.21556854248047,79.09017181396484,0.9999983310699463,180.15000915527344,86.15943908691406,1.0,460.97918701171875,424.462158203125,0.9985793828964233,225.81689453125,132.2886199951172,0.9398683309555054
866,142.6594696044922,74.9467544555664,0.9996426105499268,133.43016052246094,63.83232879638672,0.9941470623016357,125.46549224853516,79.96282958984375,0.999998927116394,180.2372283935547,86.16592407226562,1.0,460.8441467285156,424.541748046875,0.9993394017219543,226.14271545410156,132.0647735595703,0.9262403845787048
867,142.56863403320312,76.08952331542969,0.9996039271354675,133.66024780273438,66.24198150634766,0.9907166361808777,125.4344253540039,80.4717025756836,0.9999991655349731,179.76815795898438,85.44445037841797,1.0,461.3399353027344,425.0831298828125,0.9988117218017578,225.89707946777344,131.72940063476562,0.8861558437347412
868,142.02218627929688,74.8333740234375,0.9997032284736633,133.16387939453125,65.28045654296875,0.9893033504486084,125.20793914794922,80.2514877319336,0.9999988079071045,179.77084350585938,85.62187957763672,1.0,223.9430389404297,132.35350036621094,0.9994089603424072,225.58444213867188,131.53369140625,0.6402010321617126
869,142.5143280029297,75.75404357910156,0.9997684359550476,133.66746520996094,63.11137390136719,0.9979780316352844,124.61414337158203,79.87608337402344,0.9999992847442627,180.2252197265625,86.21744537353516,1.0,223.53956604003906,131.97117614746094,0.9969370365142822,225.87799072265625,131.19236755371094,0.8644828796386719
870,143.54205322265625,75.76213836669922,0.9997238516807556,134.39071655273438,62.95948791503906,0.9983641505241394,125.26373291015625,79.85617065429688,0.9999994039535522,180.0862274169922,86.28681182861328,1.0,223.51065063476562,132.7479248046875,0.9990990161895752,464.4410705566406,423.53173828125,0.7878833413124084
871,144.57521057128906,76.29823303222656,0.9998461008071899,136.6342010498047,61.683837890625,0.9997517466545105,123.86750030517578,77.0314712524414,0.9999991655349731,179.96914672851562,86.2357406616211,1.0,223.7206573486328,132.40374755859375,0.9975486397743225,226.06504821777344,132.1934814453125,0.8442656397819519
872,141.7599334716797,72.98579406738281,0.9999828338623047,142.1363067626953,55.04251480102539,0.9999997615814209,123.66085052490234,65.1733627319336,0.9999998807907104,181.36997985839844,85.76587677001953,1.0,460.991455078125,426.6770324707031,0.9984808564186096,226.17918395996094,132.35906982421875,0.8297260999679565
873,139.6074981689453,68.81742095947266,0.9999899864196777,140.30490112304688,51.94328689575195,0.9999996423721313,123.59419250488281,59.14292526245117,0.9999964237213135,180.64523315429688,85.47913360595703,1.0,223.7089385986328,132.81153869628906,0.9988623857498169,226.21798706054688,132.6939239501953,0.6722199320793152
874,136.58839416503906,67.82605743408203,0.9999932050704956,140.52545166015625,50.7772331237793,0.9999997615814209,122.66136169433594,53.44924545288086,0.9999992847442627,180.36712646484375,85.56884765625,1.0,461.9024963378906,424.8441162109375,0.9984021782875061,226.1661834716797,131.99696350097656,0.9063551425933838
875,135.92454528808594,67.3374252319336,0.9999936819076538,138.96083068847656,51.06867599487305,0.9999996423721313,121.24609375,55.35768127441406,0.9999988079071045,179.51507568359375,85.07122039794922,1.0,462.11749267578125,424.98699951171875,0.9992285966873169,225.5966796875,132.32843017578125,0.8405894637107849
876,139.7598876953125,69.84459686279297,0.9999929666519165,141.26666259765625,52.195674896240234,0.999998927116394,123.36076354980469,58.95926284790039,0.9999979734420776,179.08221435546875,84.78892517089844,1.0,461.97442626953125,425.80914306640625,0.9993402361869812,226.1244354248047,132.34413146972656,0.645179271697998
877,140.32432556152344,70.55742645263672,0.9999631643295288,136.54676818847656,53.879371643066406,0.9999954700469971,120.06010437011719,64.37380981445312,0.9999963045120239,178.9833221435547,84.85417938232422,1.0,223.81576538085938,133.58729553222656,0.9995842576026917,225.7487030029297,132.5523223876953,0.5132008790969849
878,135.2603759765625,71.38256072998047,0.9999969005584717,132.62525939941406,54.91752243041992,0.999997615814209,116.58164978027344,67.55755615234375,0.9999997615814209,177.09645080566406,82.89889526367188,0.9999998807907104,223.34335327148438,132.34547424316406,0.9992198944091797,225.89747619628906,132.0559539794922,0.7586681842803955
879,131.51258850097656,76.4299087524414,0.9999967813491821,129.0604705810547,57.703128814697266,0.9999958276748657,110.08551025390625,68.94649505615234,0.999997615814209,166.16549682617188,73.69180297851562,0.9999994039535522,461.0876159667969,424.51715087890625,0.9967454671859741,225.9947967529297,131.64430236816406,0.9493380188941956
880,130.92567443847656,77.20732116699219,0.9999915361404419,129.65484619140625,57.5168571472168,0.9999833106994629,109.72407531738281,67.04051971435547,0.9999741315841675,162.09959411621094,73.37085723876953,0.9999996423721313,223.9568634033203,133.09201049804688,0.9994506239891052,225.8436737060547,132.6812286376953,0.5623756051063538
881,132.1494903564453,74.7074966430664,0.9999895095825195,132.97662353515625,54.14781188964844,0.9999874830245972,115.15876770019531,58.17942428588867,0.9998157620429993,161.4381561279297,72.75761413574219,0.9999996423721313,461.4242248535156,424.331298828125,0.9992467164993286,226.22787475585938,132.5087890625,0.9369434118270874
882,123.96940612792969,68.09443664550781,0.9999713897705078,130.48423767089844,49.64894485473633,0.999983549118042,110.41960906982422,45.341270446777344,0.9999974966049194,162.8588104248047,71.76707458496094,0.9999997615814209,461.72796630859375,425.20025634765625,0.9968281388282776,226.15782165527344,133.16111755371094,0.9266136884689331
883,124.25385284423828,63.26210403442383,0.9998792409896851,130.86288452148438,44.734310150146484,0.9997314810752869,109.49788665771484,40.11467361450195,0.9999872446060181,160.23953247070312,70.24988555908203,0.9999995231628418,461.4613037109375,425.7186584472656,0.9988754391670227,225.4566650390625,132.62892150878906,0.9775141477584839
884,126.6266098022461,64.3873519897461,0.9998800754547119,133.20907592773438,45.792911529541016,0.9998873472213745,113.06753540039062,42.27863693237305,0.9999874830245972,161.08958435058594,68.81455993652344,0.9999997615814209,223.9159393310547,132.1959686279297,0.9939336180686951,225.0137939453125,132.6943817138672,0.9220983386039734
885,135.20321655273438,76.94403076171875,0.9999985694885254,136.71237182617188,54.37681579589844,0.9999985694885254,116.46073150634766,66.08013916015625,0.9999990463256836,174.10462951660156,73.95751190185547,0.999998927116394,461.2893371582031,424.5934143066406,0.997511625289917,225.30763244628906,133.08953857421875,0.9755550026893616
886,153.53575134277344,92.86109161376953,0.9999972581863403,140.69020080566406,82.07752227783203,0.9999980926513672,139.7379913330078,103.92227935791016,0.9999990463256836,183.99456787109375,65.18378448486328,0.9999998807907104,461.1443176269531,425.4501953125,0.9994472861289978,225.67501831054688,132.19241333007812,0.9991672039031982
887,160.10015869140625,102.55186462402344,0.9999995231628418,145.97401428222656,97.95928955078125,0.9999973773956299,154.2057342529297,120.18895721435547,0.9999997615814209,181.8917999267578,63.640342712402344,1.0,460.9298095703125,424.9443054199219,0.9996572732925415,225.88494873046875,132.71885681152344,0.9990098476409912
888,164.2248992919922,107.6822280883789,0.9999990463256836,147.85804748535156,107.02840423583984,0.999998927116394,157.9666290283203,127.07928466796875,0.9999996423721313,168.29763793945312,57.32537841796875,0.9999996423721313,461.32440185546875,426.3367919921875,0.999278724193573,226.14488220214844,132.0829620361328,0.9956414699554443
889,166.7139892578125,108.40367126464844,0.9999985694885254,155.0760498046875,114.26437377929688,0.9999988079071045,173.07424926757812,121.4850082397461,0.9999996423721313,152.80174255371094,61.1254997253418,0.9999997615814209,461.2594299316406,424.1111145019531,0.9995137453079224,225.6656951904297,132.56626892089844,0.9034557342529297
890,171.4977264404297,110.83480072021484,0.9999897480010986,160.53707885742188,119.68415069580078,0.9999986886978149,177.99525451660156,127.82093811035156,0.9999998807907104,148.1273956298828,70.60692596435547,1.0,460.63409423828125,425.35858154296875,0.9988095760345459,225.65682983398438,132.5181427001953,0.8887973427772522
891,170.9969482421875,109.61946868896484,0.999990701675415,158.7772979736328,117.11648559570312,0.9999994039535522,176.0946807861328,124.9588394165039,0.9999991655349731,149.60745239257812,70.8909683227539,1.0,460.641845703125,425.20526123046875,0.9937166571617126,226.03456115722656,132.1474151611328,0.9877588152885437
892,170.48057556152344,105.59834289550781,0.9999704360961914,158.6045684814453,113.97747802734375,0.9999986886978149,176.2592010498047,120.96527862548828,0.9999998807907104,147.96177673339844,69.52945709228516,1.0,461.1628112792969,426.5788269042969,0.9984886646270752,226.1098175048828,131.92855834960938,0.9936506152153015
893,177.1313934326172,110.3502197265625,0.9999936819076538,166.61410522460938,118.80174255371094,0.9999969005584717,185.9491729736328,124.38855743408203,0.9999990463256836,148.0018768310547,74.72406768798828,0.9999992847442627,225.72906494140625,132.30352783203125,0.9988188147544861,225.92440795898438,133.0247802734375,0.8160932064056396
894,182.53001403808594,114.90495300292969,0.9999927282333374,175.28643798828125,124.23189544677734,0.9999923706054688,195.34237670898438,127.58222961425781,0.9999994039535522,148.55453491210938,81.27015686035156,0.9999991655349731,226.63914489746094,131.69444274902344,0.9992873072624207,463.2518615722656,422.6701354980469,0.894416868686676
895,181.03627014160156,111.94300842285156,0.9999946355819702,172.17141723632812,122.3199691772461,0.9999938011169434,191.388427734375,122.05655670166016,0.9999923706054688,148.4583740234375,83.16905212402344,0.9999997615814209,225.960693359375,132.52297973632812,0.9993146657943726,462.97430419921875,423.05706787109375,0.8535011410713196
896,175.12094116210938,101.0675048828125,0.9999971389770508,172.32562255859375,113.98983001708984,0.9999921321868896,187.94960021972656,109.49547576904297,0.999996542930603,141.14158630371094,85.95047760009766,0.9999890327453613,460.3006591796875,425.9621887207031,0.9989564418792725,225.58950805664062,132.87098693847656,0.9924206137657166
897,171.5826416015625,91.95421600341797,0.9999945163726807,177.2307891845703,104.05376434326172,0.9999994039535522,186.53500366210938,93.018798828125,0.9999996423721313,134.1483612060547,90.4870834350586,0.9999666213989258,460.8282165527344,426.1926574707031,0.9993383288383484,225.3107452392578,132.38706970214844,0.9982748031616211
898,169.32028198242188,84.70770263671875,0.9999974966049194,177.3274688720703,95.34603881835938,0.9999945163726807,182.99549865722656,85.81551361083984,0.9999994039535522,132.05743408203125,90.94010162353516,0.9999926090240479,460.89691162109375,425.88629150390625,0.998124897480011,225.51744079589844,132.27725219726562,0.9991520643234253
899,167.06756591796875,79.1518325805664,0.9999943971633911,178.02935791015625,89.20469665527344,0.9999984502792358,180.76657104492188,78.44332885742188,0.9999994039535522,131.30601501464844,93.50414276123047,0.9999969005584717,461.70208740234375,425.9675598144531,0.9987154006958008,225.85928344726562,132.3440704345703,0.9981257319450378
900,170.35565185546875,72.11888885498047,0.9999997615814209,180.04408264160156,82.47600555419922,0.9999998807907104,183.67994689941406,67.49724578857422,0.9999990463256836,133.5373992919922,95.74738311767578,0.9999986886978149,461.86895751953125,425.71331787109375,0.9981332421302795,225.26608276367188,131.95428466796875,0.9987786412239075
901,176.07028198242188,64.45420837402344,0.9999998807907104,187.20387268066406,76.18921661376953,0.9999908208847046,192.7171630859375,62.4236946105957,0.9999995231628418,140.43894958496094,99.48029327392578,0.9999996423721313,461.5619812011719,425.6949462890625,0.9976300001144409,225.70703125,131.5465545654297,0.9987056255340576
902,173.30233764648438,68.89248657226562,0.9999994039535522,183.18927001953125,79.52685546875,0.9999936819076538,187.43971252441406,66.21855163574219,0.9999915361404419,141.1675567626953,101.73526763916016,0.9999986886978149,460.7509765625,424.2725830078125,0.9935964345932007,225.00462341308594,131.58206176757812,0.9972544312477112
903,173.0587158203125,70.41829681396484,0.9999996423721313,183.41128540039062,80.09771728515625,0.9999980926513672,186.32254028320312,66.94612121582031,0.9999942779541016,139.2996826171875,104.3913803100586,0.9999977350234985,460.28765869140625,425.3305969238281,0.9889288544654846,224.60348510742188,131.90911865234375,0.9985914826393127
904,171.00450134277344,70.03069305419922,0.9999995231628418,183.34690856933594,79.45867156982422,0.9999970197677612,181.08909606933594,65.6673812866211,0.9999895095825195,139.305908203125,104.33179473876953,0.9999961853027344,460.8724365234375,424.94842529296875,0.996094286441803,225.67404174804688,132.23660278320312,0.999583899974823
905,168.7458953857422,71.16371154785156,0.9999978542327881,181.422119140625,79.1096420288086,0.9999959468841553,178.85911560058594,65.7886734008789,0.9999903440475464,139.40135192871094,104.56356811523438,0.9999904632568359,461.4719543457031,425.6317138671875,0.9886992573738098,225.36476135253906,132.68319702148438,0.9967101812362671
906,167.64694213867188,61.583770751953125,0.9999996423721313,181.53858947753906,66.12100982666016,0.9999998807907104,175.35963439941406,49.29183578491211,0.9999973773956299,143.76171875,104.2785415649414,0.9999943971633911,461.8009033203125,424.9732971191406,0.9926958084106445,225.70025634765625,132.93746948242188,0.998793363571167
907,170.02645874023438,48.297119140625,0.9999969005584717,182.31475830078125,47.34062194824219,0.999998927116394,175.20394897460938,33.76933670043945,0.9999972581863403,151.4480438232422,95.71330261230469,0.999930739402771,461.3865661621094,424.4474792480469,0.998454213142395,226.43646240234375,132.23158264160156,0.9988271594047546
908,169.87677001953125,42.03607177734375,0.9999849796295166,184.35787963867188,47.39891052246094,0.999998927116394,179.79368591308594,26.218645095825195,0.9999186992645264,157.32608032226562,90.49661254882812,0.9998918771743774,461.4315185546875,426.27789306640625,0.999245285987854,226.3960418701172,131.567138671875,0.9995636343955994
909,171.5303192138672,44.77241897583008,0.9999955892562866,185.18661499023438,47.726932525634766,0.9999977350234985,178.3605194091797,25.7213134765625,0.9999990463256836,163.37648010253906,93.93668365478516,0.999994158744812,460.6458435058594,425.8269348144531,0.9959483742713928,226.8392333984375,131.13938903808594,0.9998387098312378
910,174.73182678222656,42.55540466308594,0.9999966621398926,186.08998107910156,45.26990509033203,0.9999964237213135,181.7149200439453,22.390342712402344,0.9999997615814209,164.0453338623047,90.53398895263672,0.9999992847442627,461.4116516113281,424.17449951171875,0.9974853992462158,226.40992736816406,131.1602325439453,0.999505877494812
911,177.0927276611328,39.17935562133789,0.9999994039535522,190.8987274169922,44.2120246887207,0.9999971389770508,187.7902374267578,19.254396438598633,0.9999927282333374,164.58413696289062,83.3770751953125,0.9999998807907104,461.416015625,425.64337158203125,0.9971178770065308,226.8020782470703,130.67431640625,0.999813973903656
912,179.59878540039062,40.47919464111328,0.9999910593032837,194.6221923828125,48.354103088378906,0.9999967813491821,192.46205139160156,25.09703826904297,0.9998389482498169,168.9635009765625,81.3736572265625,0.9999995231628418,461.5956115722656,424.0145568847656,0.9964529275894165,226.93324279785156,131.0564727783203,0.9994613528251648
913,180.5447998046875,39.932533264160156,0.9999946355819702,194.9060821533203,48.38295364379883,0.9999960660934448,194.76368713378906,24.496110916137695,0.9998278617858887,170.73983764648438,80.86041259765625,0.9999982118606567,461.0151062011719,423.9825744628906,0.9986340403556824,226.72166442871094,131.49801635742188,0.9991341233253479
914,184.3095703125,42.07160949707031,0.999927282333374,195.39601135253906,52.22835922241211,0.9999994039535522,205.4623565673828,32.97816848754883,0.9999920129776001,169.4888458251953,80.58967590332031,0.9999973773956299,460.96673583984375,425.5140075683594,0.9957625269889832,226.90379333496094,130.96307373046875,0.9991732239723206
915,189.1030731201172,41.86730194091797,0.9999483823776245,196.46205139160156,52.87834548950195,0.9999992847442627,210.08778381347656,41.739471435546875,0.9999985694885254,168.23060607910156,80.2496109008789,0.999997615814209,461.2203063964844,425.17138671875,0.9983590245246887,226.6038818359375,130.9384307861328,0.9993001222610474
916,198.50961303710938,47.79652786254883,0.9999779462814331,199.72222900390625,61.91474533081055,0.9999741315841675,214.02041625976562,56.316654205322266,0.9999986886978149,165.7188262939453,79.18475341796875,0.9999994039535522,462.3076477050781,424.4131774902344,0.9991201758384705,226.6397247314453,130.7757110595703,0.9996911287307739
917,198.90208435058594,50.4514274597168,0.9999843835830688,198.86947631835938,64.57833099365234,0.9999549388885498,216.0828094482422,60.867061614990234,0.9999990463256836,164.83363342285156,78.78138732910156,0.9999996423721313,461.0511169433594,424.68634033203125,0.994084894657135,225.89527893066406,131.09262084960938,0.9984946250915527
918,206.47767639160156,53.944801330566406,0.9999922513961792,202.12432861328125,67.14744567871094,0.9999873638153076,222.24716186523438,69.40120697021484,0.9999991655349731,161.79788208007812,74.74122619628906,0.9999994039535522,461.4142150878906,425.9664611816406,0.9985976815223694,226.37774658203125,131.74105834960938,0.9977515339851379
919,222.1553955078125,64.40476989746094,0.9999135732650757,212.60397338867188,74.63961791992188,0.9999957084655762,233.1527099609375,80.55815124511719,0.9999988079071045,166.6741485595703,64.75808715820312,0.9999954700469971,460.4526672363281,425.96136474609375,0.9984863996505737,225.99822998046875,132.6317596435547,0.9751166701316833
920,235.82313537597656,74.63766479492188,0.9999725818634033,225.16232299804688,84.23161315917969,0.9999990463256836,245.36666870117188,95.0537338256836,0.9999995231628418,184.18695068359375,55.22243881225586,0.9999995231628418,223.40304565429688,131.49948120117188,0.9973489046096802,226.35650634765625,132.37754821777344,0.6133738160133362
921,238.35511779785156,82.38455200195312,0.9999985694885254,223.6531982421875,88.2563705444336,0.9999992847442627,240.7633514404297,105.90476989746094,0.9999998807907104,194.70114135742188,54.16651153564453,1.0,223.96417236328125,131.07740783691406,0.9990222454071045,462.7908020019531,425.143310546875,0.13047558069229126
922,232.65762329101562,83.90752410888672,0.9999973773956299,218.8389892578125,86.83164978027344,0.9999984502792358,231.1115264892578,108.94978332519531,0.999942421913147,195.7091064453125,51.67192459106445,1.0,225.86131286621094,131.65185546875,0.9995467066764832,462.6176452636719,424.1602478027344,0.20668445527553558
923,229.10398864746094,82.96611785888672,0.9998973608016968,217.86361694335938,88.24662780761719,0.9999791383743286,223.1748504638672,108.77227020263672,0.9992781281471252,197.60206604003906,51.97267532348633,1.0,221.2779083251953,134.317138671875,0.9993796348571777,463.04876708984375,423.8809509277344,0.33243048191070557
924,228.6964874267578,85.9554672241211,0.9999850988388062,211.69610595703125,94.9144515991211,0.9999765157699585,217.25889587402344,115.82272338867188,0.9995619654655457,203.03543090820312,52.89116668701172,1.0,219.6767578125,134.5060272216797,0.9992493987083435,462.98931884765625,423.5943298339844,0.2266877144575119
925,227.57357788085938,95.65211486816406,0.9999953508377075,209.4325408935547,95.75155639648438,0.9999946355819702,219.3042449951172,117.15936279296875,0.9999171495437622,211.2295379638672,53.48543930053711,1.0,462.0161437988281,425.5367431640625,0.9993377327919006,463.806640625,423.0658264160156,0.13354502618312836
926,221.95428466796875,99.89057159423828,0.9999982118606567,207.72264099121094,102.5724105834961,0.999998927116394,218.60116577148438,121.15758514404297,0.999847412109375,209.0640106201172,57.52961349487305,1.0,461.6049499511719,424.9371032714844,0.9982840418815613,463.310546875,423.0281982421875,0.24880731105804443
927,218.41357421875,113.49767303466797,0.9999973773956299,201.6992950439453,111.14842224121094,0.9999958276748657,214.80551147460938,132.39682006835938,0.9999935626983643,211.96392822265625,62.614723205566406,1.0,461.6410217285156,425.2745056152344,0.9994391798973083,463.8125,422.98126220703125,0.1506146788597107
928,215.92160034179688,119.3619155883789,0.9999982118606567,199.78549194335938,114.60033416748047,0.9999966621398926,212.6265106201172,135.9160614013672,0.9999483823776245,217.90325927734375,65.16578674316406,1.0,462.0782775878906,424.9397888183594,0.9988951086997986,464.3522644042969,423.1217956542969,0.25896331667900085
929,216.06430053710938,128.06246948242188,0.9999657869338989,201.2198944091797,128.01806640625,0.9999866485595703,216.37159729003906,141.89390563964844,0.9998965263366699,217.65191650390625,68.31155395507812,1.0,461.7364807128906,424.9488220214844,0.9976915121078491,463.4513244628906,423.1755676269531,0.34721824526786804
930,212.4971923828125,125.1159439086914,0.9999657869338989,196.9715576171875,119.87928009033203,0.9999784231185913,208.2399444580078,143.85629272460938,0.9997310042381287,217.862548828125,69.02302551269531,0.9999998807907104,461.970458984375,424.6780090332031,0.9993429780006409,463.8502197265625,422.963134765625,0.15593576431274414
931,209.9198455810547,114.1803207397461,0.9999874830245972,195.36216735839844,102.58979797363281,0.9999475479125977,196.39389038085938,129.4416961669922,0.9999992847442627,220.25836181640625,63.48889923095703,1.0,461.89129638671875,424.8132629394531,0.9992996454238892,463.9850158691406,423.1825256347656,0.2271195948123932
932,205.23097229003906,105.66544342041016,0.9999885559082031,192.7451171875,97.40916442871094,0.9999127388000488,192.81590270996094,121.55812072753906,0.9999985694885254,220.82676696777344,58.58427047729492,0.9999997615814209,461.8175964355469,425.93914794921875,0.9987248778343201,226.9938507080078,133.99490356445312,0.593041181564331
933,195.82281494140625,114.4392318725586,0.9999997615814209,185.0062255859375,106.02356719970703,0.9999949932098389,182.45986938476562,128.55030822753906,1.0,219.24264526367188,60.60763931274414,0.9999997615814209,461.9439392089844,425.7235412597656,0.9996116757392883,225.2572784423828,132.53347778320312,0.29146161675453186
934,184.80577087402344,127.86483001708984,0.9999997615814209,172.181884765625,121.53155517578125,0.999993085861206,168.54261779785156,143.37754821777344,0.9999995231628418,207.5013427734375,73.22277069091797,1.0,461.1066589355469,426.02813720703125,0.9994858503341675,226.75550842285156,134.13128662109375,0.24435456097126007
935,175.1790771484375,140.42437744140625,0.9999979734420776,160.79824829101562,132.39134216308594,0.9999996423721313,157.54063415527344,152.73605346679688,0.9999994039535522,195.2733154296875,83.06266021728516,1.0,224.34732055664062,134.0447998046875,0.9998517036437988,226.06932067871094,133.47244262695312,0.3536494970321655
936,160.20953369140625,149.97145080566406,0.9999992847442627,151.84542846679688,140.2475128173828,0.9999984502792358,137.5643768310547,159.09722900390625,0.9999994039535522,187.90306091308594,93.18730926513672,0.9999996423721313,461.6257019042969,424.26824951171875,0.999187171459198,225.47756958007812,132.46676635742188,0.75374835729599
937,147.77740478515625,164.18856811523438,0.9999990463256836,137.33273315429688,154.09625244140625,0.9999910593032837,126.00554656982422,172.14743041992188,0.9999995231628418,175.2128143310547,112.48023986816406,1.0,461.1358337402344,426.5882568359375,0.9995312690734863,226.5574493408203,131.85748291015625,0.8278814554214478
938,146.18283081054688,165.7222137451172,0.9999986886978149,137.2251434326172,151.00070190429688,0.9999964237213135,121.5635986328125,167.26449584960938,1.0,168.7619171142578,118.69215393066406,0.9999998807907104,224.6931915283203,132.05442810058594,0.9998762607574463,463.3484191894531,423.9572448730469,0.2783209979534149
939,144.97781372070312,164.26205444335938,0.9999991655349731,134.7888946533203,147.2881317138672,0.999992847442627,118.73548126220703,164.79054260253906,1.0,164.77491760253906,126.89344787597656,1.0,224.4292755126953,132.1927490234375,0.999810516834259,225.78753662109375,131.93917846679688,0.1965530812740326
940,144.7638702392578,161.58436584472656,0.9999980926513672,132.6020965576172,146.67913818359375,0.999995231628418,124.20008087158203,166.96829223632812,0.999998927116394,162.3888702392578,124.54334259033203,1.0,225.07418823242188,132.2937469482422,0.9991908669471741,226.27993774414062,131.54257202148438,0.5078079700469971
941,150.3337860107422,164.25100708007812,0.9999996423721313,134.1220703125,158.3856964111328,0.9999953508377075,137.81993103027344,179.25723266601562,0.9999997615814209,161.23385620117188,122.93029022216797,0.9999998807907104,461.0343322753906,427.34625244140625,0.9993311166763306,225.8207244873047,131.26255798339844,0.47361326217651367
942,153.30592346191406,168.57553100585938,0.9999990463256836,138.07591247558594,166.9954376220703,0.9999991655349731,146.59817504882812,184.03294372558594,0.9999996423721313,159.0840606689453,122.22906494140625,0.9999997615814209,460.7303771972656,425.3021545410156,0.9996935129165649,226.8560028076172,131.0766143798828,0.7208677530288696
